"_id",pokemon,moves.0,moves.1,moves.2,moves.3,moves.4,moves.5,moves.6,moves.7,moves.8,moves.9,moves.10,moves.11,moves.12,moves.13,moves.14,moves.15,moves.16,moves.17,moves.18,moves.19,moves.20,moves.21,moves.22,moves.23,moves.24,moves.25,moves.26,moves.27,moves.28,moves.29,moves.30,moves.31,moves.32,moves.33,moves.34,moves.35,moves.36,moves.37,moves.38,moves.39,moves.40,moves.41,moves.42,moves.43,moves.44,moves.45,moves.46,moves.47,moves.48,moves.49,moves.50,moves.51,moves.52,moves.53,moves.54,moves.55,moves.56,moves.57,moves.58,moves.59,moves.60,moves.61,moves.62,moves.63,moves.64,moves.65,moves.66,moves.67,moves.68,moves.69,moves.70,moves.71,moves.72,moves.73,moves.74,moves.75,moves.76,moves.77,moves.78,moves.79,moves.80,moves.81,moves.82,moves.83,moves.84,moves.85,moves.86,moves.87,moves.88,moves.89,moves.90,moves.91,moves.92,moves.93,moves.94,moves.95,moves.96,moves.97,moves.98,moves.99,moves.100,moves.101,moves.102,moves.103,moves.104,moves.105
5e825b9602284d30719df53b,drifblim,phantom-force,strength-sap,minimize,astonish,gust,focus-energy,payback,hex,shadow-ball,stockpile,swallow,spit-up,self-destruct,destiny-bond,baton-pass,tailwind,explosion,fly,hyper-beam,giga-impact,thunder-wave,rest,thief,snore,protect,icy-wind,attract,rain-dance,sunny-day,will-o-wisp,facade,swift,imprison,weather-ball,round,acrobatics,brutal-swing,body-slam,thunderbolt,thunder,psychic,amnesia,substitute,endure,sleep-talk,trick,skill-swap,calm-mind,gyro-ball,ally-switch,clear-smog,defog,disable,haze,hypnosis,memento,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e825b9602284d30719df53c,buneary,after-you,agility,attract,baby-doll-eyes,baton-pass,bounce,captivate,charge-beam,charm,circle-throw,confide,copycat,cosmic-power,covet,cut,defense-curl,dig,dizzy-punch,double-hit,double-team,drain-punch,encore,endeavor,endure,entrainment,facade,fake-out,fake-tears,fire-punch,flail,fling,focus-punch,foresight,frustration,grass-knot,headbutt,heal-bell,healing-wish,helping-hand,hidden-power-bug,hidden-power-dark,hidden-power-dragon,hidden-power-electric,hidden-power-fighting,hidden-power-fire,hidden-power-flying,hidden-power-ghost,hidden-power-grass,hidden-power-ground,hidden-power-ice,hidden-power-poison,hidden-power-psychic,hidden-power-rock,hidden-power-steel,hidden-power-water,hyper-voice,ice-beam,ice-punch,iron-tail,jump-kick,last-resort,low-kick,magic-coat,mud-slap,mud-sport,natural-gift,pound,power-up-punch,protect,quick-attack,rain-dance,rest,retaliate,return,rock-smash,round,secret-power,shadow-ball,shock-wave,sky-uppercut,sleep-talk,snore,solar-beam,splash,substitute,sunny-day,swagger,sweet-kiss,swift,switcheroo,teeter-dance,thunderbolt,thunder-punch,thunder-wave,toxic,uproar,water-pulse,work-up,,,,,,,,
5e825b9602284d30719df53d,lopunny,after-you,after-you,agility,agility,attract,attract,baby-doll-eyes,baby-doll-eyes,baton-pass,baton-pass,blizzard,bounce,bounce,brutal-swing,captivate,captivate,charge-beam,charge-beam,charm,charm,circle-throw,circle-throw,confide,confide,copycat,copycat,cosmic-power,cosmic-power,covet,covet,cut,cut,defense-curl,defense-curl,dig,dig,dizzy-punch,dizzy-punch,double-hit,double-hit,double-team,double-team,drain-punch,drain-punch,encore,encore,endeavor,endeavor,endure,endure,entrainment,entrainment,facade,facade,fake-out,fake-out,fake-tears,fake-tears,fire-punch,fire-punch,flail,flail,fling,fling,focus-blast,focus-punch,focus-punch,foresight,foresight,frustration,frustration,fury-cutter,giga-impact,grass-knot,grass-knot,headbutt,headbutt,heal-bell,heal-bell,healing-wish,healing-wish,helping-hand,helping-hand,hidden-power-bug,hidden-power-bug,hidden-power-dark,hidden-power-dark,hidden-power-dragon,hidden-power-dragon,hidden-power-electric,hidden-power-electric,hidden-power-fighting,hidden-power-fighting,hidden-power-fire,hidden-power-fire,hidden-power-flying,hidden-power-flying,hidden-power-ghost,hidden-power-ghost,hidden-power-grass,hidden-power-grass,hidden-power-ground,hidden-power-ground,hidden-power-ice,hidden-power-ice,hidden-power-poison
5e825b9602284d30719df53e,mismagius,aerial-ace,aerial-ace,ally-switch,ally-switch,astonish,astonish,attract,attract,calm-mind,calm-mind,captivate,captivate,charge-beam,charge-beam,confide,confide,confuse-ray,curse,curse,dark-pulse,dark-pulse,dazzling-gleam,dazzling-gleam,defense-curl,destiny-bond,destiny-bond,double-edge,double-team,double-team,dream-eater,dream-eater,echoed-voice,echoed-voice,embargo,embargo,endure,endure,energy-ball,facade,facade,flash,flash,foul-play,foul-play,frustration,frustration,giga-impact,growl,growl,grudge,headbutt,headbutt,heal-bell,heal-bell,hex,hidden-power-bug,hidden-power-bug,hidden-power-dark,hidden-power-dark,hidden-power-dragon,hidden-power-dragon,hidden-power-electric,hidden-power-electric,hidden-power-fighting,hidden-power-fighting,hidden-power-fire,hidden-power-fire,hidden-power-flying,hidden-power-flying,hidden-power-ghost,hidden-power-ghost,hidden-power-grass,hidden-power-grass,hidden-power-ground,hidden-power-ground,hidden-power-ice,hidden-power-ice,hidden-power-poison,hidden-power-poison,hidden-power-psychic,hidden-power-psychic,hidden-power-rock,hidden-power-rock,hidden-power-steel,hidden-power-steel,hidden-power-water,hidden-power-water,hyper-beam,hyper-voice,hyper-voice,icy-wind,icy-wind,imprison,imprison,inferno,laser-focus,lucky-chant,magical-leaf,magic-coat,magic-coat,magic-room,magic-room,mean-look,me-first,me-first,memento
5e825b9602284d30719df53f,honchkrow,aerial-ace,aerial-ace,air-cutter,air-cutter,assurance,assurance,astonish,astonish,attract,attract,brave-bird,brave-bird,calm-mind,calm-mind,captivate,captivate,confide,confide,confuse-ray,confuse-ray,dark-pulse,dark-pulse,defog,defog,double-edge,double-team,double-team,dream-eater,dream-eater,drill-peck,drill-peck,embargo,embargo,endure,endure,facade,facade,feather-dance,feather-dance,feint-attack,feint-attack,flatter,flatter,fly,fly,foul-play,foul-play,frustration,frustration,giga-impact,haze,haze,heat-wave,heat-wave,hidden-power-bug,hidden-power-bug,hidden-power-dark,hidden-power-dark,hidden-power-dragon,hidden-power-dragon,hidden-power-electric,hidden-power-electric,hidden-power-fighting,hidden-power-fighting,hidden-power-fire,hidden-power-fire,hidden-power-flying,hidden-power-flying,hidden-power-ghost,hidden-power-ghost,hidden-power-grass,hidden-power-grass,hidden-power-ground,hidden-power-ground,hidden-power-ice,hidden-power-ice,hidden-power-poison,hidden-power-poison,hidden-power-psychic,hidden-power-psychic,hidden-power-rock,hidden-power-rock,hidden-power-steel,hidden-power-steel,hidden-power-water,hidden-power-water,hyper-beam,icy-wind,icy-wind,incinerate,mean-look,mimic,mirror-move,mirror-move,mud-slap,mud-slap,nasty-plot,natural-gift,natural-gift,nightmare,night-shade,night-slash,ominous-wind,ominous-wind,payback,payback
5e825b9602284d30719df540,glameow,aerial-ace,assist,assurance,attract,bite,captivate,charm,confide,covet,cut,dig,double-team,dream-eater,echoed-voice,endure,facade,fake-out,fake-tears,feint-attack,flail,flash,foul-play,frustration,fury-cutter,fury-swipes,growl,headbutt,hidden-power-bug,hidden-power-dark,hidden-power-dragon,hidden-power-electric,hidden-power-fighting,hidden-power-fire,hidden-power-flying,hidden-power-ghost,hidden-power-grass,hidden-power-ground,hidden-power-ice,hidden-power-poison,hidden-power-psychic,hidden-power-rock,hidden-power-steel,hidden-power-water,hone-claws,hyper-voice,hypnosis,iron-tail,knock-off,last-resort,mud-slap,natural-gift,payback,play-rough,protect,psych-up,quick-attack,rain-dance,rest,retaliate,return,round,sand-attack,scratch,secret-power,shadow-ball,shadow-claw,shock-wave,slash,sleep-talk,snatch,snore,substitute,sucker-punch,sunny-day,super-fang,swagger,swift,tail-whip,taunt,thief,thunder,thunderbolt,torment,toxic,u-turn,wake-up-slap,water-pulse,work-up,,,,,,,,,,,,,,,,,,
5e825b9602284d30719df541,purugly,aerial-ace,aerial-ace,assist,assist,assurance,assurance,attract,attract,bite,bite,body-slam,bulldoze,captivate,captivate,charm,charm,confide,confide,covet,covet,cut,cut,dig,dig,double-team,double-team,dream-eater,dream-eater,echoed-voice,echoed-voice,endure,endure,facade,facade,fake-out,fake-out,fake-tears,fake-tears,feint-attack,feint-attack,flail,flail,flash,flash,foul-play,foul-play,frustration,frustration,fury-cutter,fury-cutter,fury-swipes,fury-swipes,giga-impact,growl,growl,headbutt,headbutt,hidden-power-bug,hidden-power-bug,hidden-power-dark,hidden-power-dark,hidden-power-dragon,hidden-power-dragon,hidden-power-electric,hidden-power-electric,hidden-power-fighting,hidden-power-fighting,hidden-power-fire,hidden-power-fire,hidden-power-flying,hidden-power-flying,hidden-power-ghost,hidden-power-ghost,hidden-power-grass,hidden-power-grass,hidden-power-ground,hidden-power-ground,hidden-power-ice,hidden-power-ice,hidden-power-poison,hidden-power-poison,hidden-power-psychic,hidden-power-psychic,hidden-power-rock,hidden-power-rock,hidden-power-steel,hidden-power-steel,hidden-power-water,hidden-power-water,hone-claws,hone-claws,hyper-beam,hyper-voice,hyper-voice,hypnosis,hypnosis,iron-tail,iron-tail,knock-off,knock-off,last-resort,last-resort,mud-slap,mud-slap,natural-gift,natural-gift
5e825b9602284d30719df542,chingling,ally-switch,astonish,attract,bind,calm-mind,captivate,charge-beam,confide,confusion,cosmic-power,curse,dazzling-gleam,disable,double-team,dream-eater,echoed-voice,endure,entrainment,facade,flash,frustration,future-sight,grass-knot,gravity,growl,heal-bell,helping-hand,hidden-power-bug,hidden-power-dark,hidden-power-dragon,hidden-power-electric,hidden-power-fighting,hidden-power-fire,hidden-power-flying,hidden-power-ghost,hidden-power-grass,hidden-power-ground,hidden-power-ice,hidden-power-poison,hidden-power-psychic,hidden-power-rock,hidden-power-steel,hidden-power-water,hyper-voice,hypnosis,icy-wind,knock-off,last-resort,light-screen,magic-coat,natural-gift,protect,psychic,psych-up,psyshock,rain-dance,recover,recycle,reflect,rest,return,rollout,round,safeguard,secret-power,shadow-ball,shock-wave,signal-beam,skill-swap,sleep-talk,snatch,snore,stored-power,substitute,sunny-day,swagger,swift,taunt,telekinesis,thunder-wave,torment,toxic,trick,trick-room,uproar,wish,wrap,yawn,zen-headbutt,,,,,,,,,,,,,,,,,
5e825b9602284d30719df543,stunky,poison-gas,scratch,feint,smokescreen,acid-spray,fury-swipes,focus-energy,bite,venoshock,screech,toxic,sucker-punch,memento,night-slash,belch,venom-drench,explosion,dig,rest,thief,snore,protect,scary-face,attract,rain-dance,sunny-day,facade,swift,payback,assurance,shadow-claw,round,hex,tail-slap,snarl,flamethrower,fire-blast,substitute,sludge-bomb,endure,sleep-talk,iron-tail,crunch,shadow-ball,taunt,dark-pulse,nasty-plot,foul-play,play-rough,throat-chop,astonish,double-edge,haze,leer,slash,smog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e825b9602284d30719df544,skuntank,flamethrower,poison-gas,scratch,feint,smokescreen,acid-spray,fury-swipes,focus-energy,bite,venoshock,screech,toxic,sucker-punch,memento,night-slash,belch,venom-drench,explosion,hyper-beam,giga-impact,fire-spin,dig,rest,thief,snore,protect,scary-face,attract,rain-dance,sunny-day,facade,swift,payback,assurance,shadow-claw,round,hex,tail-slap,snarl,fire-blast,substitute,sludge-bomb,endure,sleep-talk,iron-tail,crunch,shadow-ball,taunt,poison-jab,dark-pulse,nasty-plot,foul-play,play-rough,throat-chop,astonish,double-edge,haze,leer,slash,smog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e825b9602284d30719df545,bronzor,tackle,confusion,confuse-ray,payback,imprison,gyro-ball,hypnosis,safeguard,extrasensory,heavy-slam,iron-defense,metal-sound,future-sight,solar-beam,light-screen,reflect,rest,rock-slide,snore,protect,sandstorm,rain-dance,sunny-day,facade,rock-tomb,power-swap,guard-swap,speed-swap,trick-room,wonder-room,round,hex,bulldoze,earthquake,psychic,substitute,psyshock,endure,sleep-talk,shadow-ball,trick,skill-swap,calm-mind,flash-cannon,stealth-rock,grass-knot,ally-switch,steel-beam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e825b9602284d30719df546,bronzong,block,sunny-day,weather-ball,tackle,confusion,confuse-ray,payback,imprison,gyro-ball,hypnosis,safeguard,extrasensory,heavy-slam,iron-defense,metal-sound,future-sight,rain-dance,hyper-beam,giga-impact,solar-beam,light-screen,reflect,rest,rock-slide,snore,protect,sandstorm,facade,rock-tomb,power-swap,guard-swap,speed-swap,trick-room,wonder-room,round,hex,bulldoze,psychic-terrain,earthquake,psychic,substitute,psyshock,endure,sleep-talk,shadow-ball,trick,skill-swap,calm-mind,zen-headbutt,flash-cannon,iron-head,stealth-rock,grass-knot,ally-switch,body-press,steel-beam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e825b9602284d30719df547,bonsly,after-you,attract,block,brick-break,calm-mind,captivate,confide,copycat,counter,covet,curse,defense-curl,dig,double-edge,double-team,earth-power,endure,explosion,facade,fake-tears,feint-attack,flail,foul-play,frustration,harden,headbutt,helping-hand,hidden-power-bug,hidden-power-dark,hidden-power-dragon,hidden-power-electric,hidden-power-fighting,hidden-power-fire,hidden-power-flying,hidden-power-ghost,hidden-power-grass,hidden-power-ground,hidden-power-ice,hidden-power-poison,hidden-power-psychic,hidden-power-rock,hidden-power-steel,hidden-power-water,low-kick,mimic,natural-gift,nature-power,protect,psych-up,rest,return,rock-polish,rock-slide,rock-throw,rock-tomb,role-play,rollout,round,sandstorm,sand-tomb,secret-power,self-destruct,slam,sleep-talk,smack-down,snore,stealth-rock,stomping-tantrum,substitute,sucker-punch,sunny-day,swagger,tearful-look,thief,toxic,uproar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e825b9602284d30719df548,mime-jr,pound,copycat,baton-pass,encore,confusion,role-play,protect,recycle,psybeam,mimic,light-screen,reflect,safeguard,sucker-punch,dazzling-gleam,psychic,teeter-dance,solar-beam,thunder-wave,rest,thief,snore,icy-wind,charm,attract,rain-dance,sunny-day,facade,helping-hand,brick-break,fling,drain-punch,trick-room,wonder-room,magic-room,round,misty-terrain,psychic-terrain,thunderbolt,thunder,substitute,psyshock,endure,sleep-talk,shadow-ball,future-sight,uproar,taunt,trick,skill-swap,calm-mind,nasty-plot,grass-knot,stored-power,ally-switch,confuse-ray,fake-out,hypnosis,power-split,tickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e825b9602284d30719df549,happiny,aromatherapy,attract,captivate,charm,confide,copycat,counter,covet,double-team,drain-punch,dream-eater,echoed-voice,endeavor,endure,facade,fire-blast,flamethrower,flash,fling,frustration,grass-knot,gravity,hail,headbutt,heal-bell,helping-hand,hidden-power-bug,hidden-power-dark,hidden-power-dragon,hidden-power-electric,hidden-power-fighting,hidden-power-fire,hidden-power-flying,hidden-power-ghost,hidden-power-grass,hidden-power-ground,hidden-power-ice,hidden-power-poison,hidden-power-psychic,hidden-power-rock,hidden-power-steel,hidden-power-water,hyper-voice,icy-wind,incinerate,last-resort,light-screen,metronome,mud-bomb,mud-slap,natural-gift,pound,present,protect,psychic,psych-up,rain-dance,recycle,refresh,rest,return,rollout,round,safeguard,secret-power,shadow-ball,shock-wave,sleep-talk,snore,solar-beam,substitute,sunny-day,swagger,sweet-kiss,thunder-wave,toxic,uproar,water-pulse,work-up,zen-headbutt,,,,,,,,,,,,,,,,,,,,,,,,,,
5e825b9602284d30719df54a,chatot,aerial-ace,agility,air-cutter,attract,boomburst,captivate,chatter,confide,defog,double-team,echoed-voice,encore,endure,facade,feather-dance,fly,frustration,fury-attack,growl,heat-wave,hidden-power-bug,hidden-power-dark,hidden-power-dragon,hidden-power-electric,hidden-power-fighting,hidden-power-fire,hidden-power-flying,hidden-power-ghost,hidden-power-grass,hidden-power-ground,hidden-power-ice,hidden-power-poison,hidden-power-psychic,hidden-power-rock,hidden-power-steel,hidden-power-water,hyper-voice,mimic,mirror-move,mud-slap,nasty-plot,natural-gift,night-shade,ominous-wind,peck,pluck,protect,rain-dance,rest,return,role-play,roost,round,secret-power,sing,sky-attack,sleep-talk,snore,steel-wing,substitute,sunny-day,supersonic,swagger,swift,synchronoise,tailwind,taunt,thief,torment,toxic,twister,uproar,u-turn,work-up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e825b9602284d30719df54b,spiritomb,ally-switch,attract,calm-mind,captivate,confide,confuse-ray,curse,dark-pulse,destiny-bond,disable,double-team,dream-eater,embargo,endure,facade,feint-attack,flash,foul-play,frustration,giga-impact,grudge,hidden-power-bug,hidden-power-dark,hidden-power-dragon,hidden-power-electric,hidden-power-fighting,hidden-power-fire,hidden-power-flying,hidden-power-ghost,hidden-power-grass,hidden-power-ground,hidden-power-ice,hidden-power-poison,hidden-power-psychic,hidden-power-rock,hidden-power-steel,hidden-power-water,hyper-beam,hypnosis,icy-wind,imprison,infestation,memento,nasty-plot,natural-gift,nightmare,ominous-wind,pain-split,protect,psychic,psych-up,pursuit,quash,rain-dance,rest,retaliate,return,rock-tomb,round,secret-power,shadow-ball,shadow-sneak,shock-wave,silver-wind,sleep-talk,smokescreen,snarl,snatch,snore,spite,substitute,sucker-punch,sunny-day,swagger,taunt,telekinesis,thief,torment,toxic,trick,uproar,water-pulse,will-o-wisp,wonder-room,,,,,,,,,,,,,,,,,,,,,,
5e825b9602284d30719df54c,gible,aerial-ace,attract,body-slam,bulldoze,captivate,confide,cut,dig,double-edge,double-team,draco-meteor,dragon-breath,dragon-claw,dragon-pulse,dragon-rage,dragon-rush,earth-power,earthquake,endure,facade,fire-blast,flamethrower,frustration,fury-cutter,headbutt,hidden-power-bug,hidden-power-dark,hidden-power-dragon,hidden-power-electric,hidden-power-fighting,hidden-power-fire,hidden-power-flying,hidden-power-ghost,hidden-power-grass,hidden-power-ground,hidden-power-ice,hidden-power-poison,hidden-power-psychic,hidden-power-rock,hidden-power-steel,hidden-power-water,hone-claws,incinerate,iron-head,iron-tail,metal-claw,mud-shot,mud-slap,natural-gift,outrage,protect,rain-dance,rest,return,roar,rock-climb,rock-slide,rock-smash,rock-tomb,round,sand-attack,sandstorm,sand-tomb,scary-face,secret-power,shadow-claw,slash,sleep-talk,snore,stealth-rock,stone-edge,strength,substitute,sunny-day,swagger,swift,tackle,take-down,thrash,toxic,twister,,,,,,,,,,,,,,,,,,,,,,,,,
5e825b9602284d30719df54d,gabite,aerial-ace,aerial-ace,attract,attract,body-slam,body-slam,bulldoze,bulldoze,captivate,captivate,confide,confide,cut,cut,dig,dig,double-edge,double-edge,double-team,double-team,draco-meteor,draco-meteor,dragon-breath,dragon-breath,dragon-claw,dragon-claw,dragon-pulse,dragon-pulse,dragon-rage,dragon-rage,dragon-rush,dragon-rush,dual-chop,earth-power,earth-power,earthquake,earthquake,endure,endure,facade,facade,fire-blast,fire-blast,flamethrower,flamethrower,frustration,frustration,fury-cutter,fury-cutter,headbutt,headbutt,hidden-power-bug,hidden-power-bug,hidden-power-dark,hidden-power-dark,hidden-power-dragon,hidden-power-dragon,hidden-power-electric,hidden-power-electric,hidden-power-fighting,hidden-power-fighting,hidden-power-fire,hidden-power-fire,hidden-power-flying,hidden-power-flying,hidden-power-ghost,hidden-power-ghost,hidden-power-grass,hidden-power-grass,hidden-power-ground,hidden-power-ground,hidden-power-ice,hidden-power-ice,hidden-power-poison,hidden-power-poison,hidden-power-psychic,hidden-power-psychic,hidden-power-rock,hidden-power-rock,hidden-power-steel,hidden-power-steel,hidden-power-water,hidden-power-water,hone-claws,hone-claws,incinerate,incinerate,iron-head,iron-head,iron-tail,iron-tail,laser-focus,metal-claw,metal-claw,mud-shot,mud-shot,mud-slap,mud-slap,natural-gift,natural-gift,outrage,outrage,protect,protect,rain-dance,rain-dance
5e825b9602284d30719df54e,garchomp,aerial-ace,aerial-ace,aerial-ace,aqua-tail,attract,attract,attract,body-slam,body-slam,body-slam,brick-break,brutal-swing,bulldoze,bulldoze,bulldoze,captivate,captivate,captivate,confide,confide,confide,crunch,cut,cut,cut,dig,dig,dig,double-edge,double-edge,double-edge,double-team,double-team,double-team,draco-meteor,draco-meteor,draco-meteor,dragon-breath,dragon-breath,dragon-breath,dragon-claw,dragon-claw,dragon-claw,dragon-pulse,dragon-pulse,dragon-pulse,dragon-rage,dragon-rage,dragon-rage,dragon-rush,dragon-rush,dragon-rush,dragon-tail,dual-chop,dual-chop,earth-power,earth-power,earth-power,earthquake,earthquake,earthquake,endure,endure,endure,facade,facade,facade,false-swipe,fire-blast,fire-blast,fire-blast,fire-fang,flamethrower,flamethrower,flamethrower,fling,frustration,frustration,frustration,fury-cutter,fury-cutter,fury-cutter,giga-impact,headbutt,headbutt,headbutt,hidden-power-bug,hidden-power-bug,hidden-power-bug,hidden-power-dark,hidden-power-dark,hidden-power-dark,hidden-power-dragon,hidden-power-dragon,hidden-power-dragon,hidden-power-electric,hidden-power-electric,hidden-power-electric,hidden-power-fighting,hidden-power-fighting,hidden-power-fighting,hidden-power-fire,hidden-power-fire,hidden-power-fire,hidden-power-flying,hidden-power-flying
